Region,Province,Crop,Category,Irrigated_area_ha__minValue,Irrigated_area_ha__maxValue,Electricity_kWh_ha__minValue,Electricity_kWh_ha__maxValue,Seed_share_pct__minValue,Seed_share_pct__maxValue,count__minValue,count__maxValue,Seeding_date__minValue,Seeding_date__maxValue,Harvest_date__minValue,Harvest_date__maxValue,Cycle_length_months__minValue,Cycle_length_months__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Straw_kgha__minValue,Straw_kgha__maxValue,Export_straw_percent__minValue,Export_straw_percent__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Water_source__minValue,Water_source__maxValue,Irrig_equipment__minValue,Irrig_equipment__maxValue,Packaging_type1__minValue,Packaging_type1__maxValue,Packaging_type1_kgha__minValue,Packaging_type1_kgha__maxValue,Packaging_type2__minValue,Packaging_type2__maxValue,Packaging_type2_kgha__minValue,Packaging_type2_kgha__maxValue,Fuel_type__minValue,Fuel_type__maxValue,Fuel_unit__minValue,Fuel_unit__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,Urea_kgha__minValue,Urea_kgha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,NPK_N_percent__minValue,NPK_N_percent__maxValue,NPK_P_percent__minValue,NPK_P_percent__maxValue,NPK_K_percent__minValue,NPK_K_percent__maxValue,MAP_kgha__minValue,MAP_kgha__maxValue,UAN_kgha__minValue,UAN_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,CAN_kgha__minValue,CAN_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Manure_kgha__minValue,Manure_kgha__maxValue,Manure_type__minValue,Manure_type__maxValue,Compost_kg_ha__minValue,Compost_kg_ha__maxValue,Digestate_kg_ha__minValue,Digestate_kg_ha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,N_tot__minValue,N_tot__maxValue,N_min__minValue,N_min__maxValue,N_orga__minValue,N_orga__maxValue,P_tot__minValue,P_tot__maxValue,P_min__minValue,P_min__maxValue,P_orga__minValue,P_orga__maxValue,K_tot__minValue,K_tot__maxValue,K_min__minValue,K_min__maxValue,K_orga__minValue,K_orga__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Acaricide_kgha__minValue,Acaricide_kgha__maxValue,Biocide_NE_kgha__minValue,Biocide_NE_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,Equipement_phyto__minValue,Equipement_phyto__maxValue,Molecule_name_1__minValue,Molecule_name_1__maxValue,Dose_kgha_1__minValue,Dose_kgha_1__maxValue,Phase_application_1__minValue,Phase_application_1__maxValue,Molecule_name_2__minValue,Molecule_name_2__maxValue,Dose_kgha_2__minValue,Dose_kgha_2__maxValue,Phase_application_2__minValue,Phase_application_2__maxValue,Molecule_name_3__minValue,Molecule_name_3__maxValue,Dose_kgha_3__minValue,Dose_kgha_3__maxValue,Phase_application_3__minValue,Phase_application_3__maxValue,Molecule_name_4__minValue,Molecule_name_4__maxValue,Dose_kgha_4__minValue,Dose_kgha_4__maxValue,Phase_application_4__minValue,Phase_application_4__maxValue,Molecule_name_5__minValue,Molecule_name_5__maxValue,Dose_kgha_5__minValue,Dose_kgha_5__maxValue,Phase_application_5__minValue,Phase_application_5__maxValue,Molecule_name_6__minValue,Molecule_name_6__maxValue,Dose_kgha_6__minValue,Dose_kgha_6__maxValue,Phase_application_6__minValue,Phase_application_6__maxValue,Molecule_name_7__minValue,Molecule_name_7__maxValue,Dose_kgha_7__minValue,Dose_kgha_7__maxValue,Phase_application_7__minValue,Phase_application_7__maxValue,Molecule_name_8__minValue,Molecule_name_8__maxValue,Dose_kgha_8__minValue,Dose_kgha_8__maxValue,Phase_application_8__minValue,Phase_application_8__maxValue,Molecule_name_9__minValue,Molecule_name_9__maxValue,Dose_kgha_9__minValue,Dose_kgha_9__maxValue,Phase_application_9__minValue,Phase_application_9__maxValue,Transport_1__minValue,Transport_1__maxValue,Transport_type_1__minValue,Transport_type_1__maxValue,Transport_tkm_1__minValue,Transport_tkm_1__maxValue,Transport_2__minValue,Transport_2__maxValue,Transport_type_2__minValue,Transport_type_2__maxValue,Transport_tkm_2__minValue,Transport_tkm_2__maxValue,Transport_3__minValue,Transport_3__maxValue,Transport_type_3__minValue,Transport_type_3__maxValue,Transport_tkm_3__minValue,Transport_tkm_3__maxValue,Transport_4__minValue,Transport_4__maxValue,Transport_type_4__minValue,Transport_type_4__maxValue,Transport_tkm_4__minValue,Transport_tkm_4__maxValue,Transport_tkm__minValue,Transport_tkm__maxValue,Transport_type__minValue,Transport_type__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Source_module__minValue,Source_module__maxValue,Output_basis__minValue,Output_basis__maxValue,Yield_data_status__minValue,Yield_data_status__maxValue,Yield_basis_note__minValue,Yield_basis_note__maxValue
oriente,ZAMORA CHINCHIPE,FREJOL SECO (GRANO SECO),transitory,,,0.0,0.0,,,1.0,1.0,,,,,6.0,6.0,0.6,0.6,530.30303030303,530.30303030303,,,,,,,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,FREJOL TIERNO (VAINA),transitory,0.01,0.01,0.0,0.0,,,1.0,1.0,,,,,3.0,3.0,0.01,0.01,1818.1818181818198,1818.1818181818198,,,,,,,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,,,,,,,,,,,,,200.0,200.0,,,,,,,200.0,200.0,2500.0,2500.0,,,,,,,2500.0,2500.0,,,,,,,,,,,,,,,,,,,,,25.0,25.0,,,0.0,0.0,0.0,0.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,2500.0,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,GRAMALOTE,cultivated_pasture,,,0.0,0.0,,,27.0,27.0,,,,,11.0,11.0,0.3,140.0,10000.0,20000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,LIMÓN (FRUTA FRESCA),permanent,,,0.0,0.0,,,1.0,1.0,,,,,11.0,11.0,,,9790.209790209783,9790.209790209783,,,,,,,,,,,,,,,,,,,,,,,3851.9916,8855.9988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,MAIZ DURO CHOCLO (CHOCLO),transitory,0.01,0.06,0.0,0.0,,,6.0,6.0,,,,,2.0,4.0,0.01,1.2,189.39393939393918,7272.727272727269,,,,,11304.347826086958,11304.347826086958,,,,,,,,,,,,,,,,,1537.4895,3993.7619999999997,,,,,,,,,,,,,,,0.0,226.79618499999998,,,,,,,0.0,226.79618499999998,0.0,2500.0,,,,,,,0.0,2500.0,,,,,,,,,,,,,,,,,,,,,25.0,25.0,,,0.0,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2500.0,0.0,1000.0,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,MAIZ DURO SECO (GRANO SECO),transitory,0.06,0.06,0.0,0.0,0.5,1.0,21.0,21.0,,,,,3.0,16.0,0.02,1.5,454.54545454545496,4545.45454545455,,,,,11304.347826086958,11304.347826086958,,,,,,,,,,,,,,,,,1537.4895,3993.7619999999997,,,8.75,312.5,,,,,,,,,,,0.0,170.09713874999997,,,,,,,0.0,312.5,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.20833333333333334,8.333333333333334,0.049999999999999996,12.5,,,0.0,0.0,0.0,8.333333333333334,0.0,16.666666666666668,3.443526170798894,22.72727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,NARANJA (FRUTA FRESCA),permanent,,,0.0,0.0,,,2.0,2.0,,,,,11.0,11.0,0.5,0.5,4545.45454545454,4545.45454545454,,,,,,,,,,,,,,,,,,,,,,,3851.9916,8855.9988,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,ORITO (FRUTA FRESCA),permanent,,,0.0,0.0,,,1.0,1.0,,,,,11.0,11.0,0.35,0.35,1870.1298701298715,1870.1298701298715,,,,,,,,,,,,,,,,,,,,,,,2294.5065000000004,8375.2513,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.857142857142857,2.857142857142857,,,0.0,0.0,0.0,0.0,2.857142857142857,2.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,OTROS PASTOS CULTIVADOS,cultivated_pasture,2.0,2.0,0.0,0.0,,,79.0,79.0,,,,,11.0,11.0,0.13,67.0,10000.0,20000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,412.6166666666667,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,755.9872833333334,,,,,,,0.0,755.9872833333334,,,,,,,,,,,,,,,,,,,,,0.2,2.3076923076923075,,,0.0,0.0,0.0,0.0,0.0,2.3076923076923075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,755.9872833333334,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,OTROS PERMANENTES,permanent,0.02,0.8,0.0,0.0,,,29.0,29.0,,,,,11.0,11.0,0.01,0.02,2272.727272727275,7272.727272727269,,,,,0.0,0.0,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,10000.0,10000.0,,,,,,,,,,,,,,,,,,,0.0,10000.0,0.0,20000.0,,,,,,,0.0,20000.0,,,,,,,,,,,,,,,,,,,,,100.0,400.0,,,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20000.0,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,OTROS TRANSITORIOS,transitory,,,0.0,0.0,,,5.0,5.0,,,,,7.0,7.0,0.04,0.04,1136.3636363636374,1136.3636363636374,,,,,,,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4535.9237,,,,,,,0.0,4535.9237,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4535.9237,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,PASTO MIXTO,cultivated_pasture,,,0.0,0.0,,,122.0,122.0,,,,,11.0,11.0,0.11,150.0,12000.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,124.48132780082987,124.48132780082987,,,,,,,,,,,0.0,124.48132780082987,,,,,,,0.0,248.96265560165975,0.0,45.359237,,,,,,,0.0,45.359237,,,,,,,,,,,,,,,,,,,,,0.11792452830188678,2.162162162162162,,,0.0,0.0,0.0,0.0,0.0,2.162162162162162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45.359237,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,PIÑA (FRUTA FRESCA),permanent,,,0.0,0.0,,,2.0,2.0,,,,,11.0,11.0,0.15,0.7,7792.207792207785,8333.333333333334,,,,,,,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0714285714285714,1.0714285714285714,,,1.9439673000000004,1.9439673000000004,0.0,0.0,0.0,0.0,0.0,3.015395871428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,PLÁTANO (FRUTA FRESCA),permanent,1.0,1.0,0.0,0.0,,,23.0,23.0,,,,,11.0,11.0,0.01,2.01,2272.727272727275,22727.2727272727,,,,,29565.21739130435,29565.21739130435,,,,,,,,,,,,,,,,,2294.5065000000004,8375.2513,,,120.0,230.76923076923077,,,,,,,,,,,0.0,1511.9745666666668,,,,,,,0.0,1511.9745666666668,0.0,6803.88555,,,,,,,0.0,6803.88555,,,,,,,,,,,,,,,,,,,,,0.7692307692307692,20.0,,,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6803.88555,,,,,,,,,,,,
oriente,ZAMORA CHINCHIPE,YUCA,transitory,,,0.0,0.0,0.5,0.5,13.0,13.0,,,,,0.0,16.0,0.01,1.0,1048.9510489510492,22727.2727272727,,,,,,,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10205.828325,,,,,,,0.0,10205.828325,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0454545454545,17.0454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10205.828325,,,,,,,,,,,,
sierra,AZUAY,AGUACATE (FRUTA FRESCA),permanent,0.1,0.55,0.0,0.0,,,5.0,5.0,,,,,11.0,11.0,,,3977.2727272727243,3977.2727272727243,,,,,0.0,0.0,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sierra,AZUAY,ARVEJA SECA (GRANO SECO),transitory,0.01,1.0,0.0,0.0,0.1,10.0,7.0,7.0,,,,,4.0,8.0,0.01,1.0,85.22727272727273,1363.6363636363599,,,,,,,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,317.514659,317.514659,,,,,,,,,,,,,,,,,,,0.0,317.514659,0.0,2267.96185,,,,,,,0.0,2267.96185,,,,,,,,,,,,,,,,,,,10.0,10.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,10.0,0.08522727272727273,34.0909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2267.96185,,,,,,,,,,,,
sierra,AZUAY,ARVEJA TIERNA (VAINA),transitory,0.02,1.0,0.0,0.0,0.5,5.0,34.0,34.0,,,,,2.0,6.0,0.01,2.0,409.090909090909,5113.636363636362,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,56.699046249999995,362.873896,,,,,,,,,,,0.0,45.359237,,,,,,,0.0,362.873896,0.0,4535.9237,,,,,,,0.0,4535.9237,,,,,,,,,,,,,,,,,,,0.030239491333333337,0.7499999999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.7499999999999999,4.09090909090909,30.303030303030283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4535.9237,,,,,,,,,,,,
sierra,AZUAY,BANANO (FRUTA FRESCA),permanent,0.07,0.25,0.0,0.0,100.0,100.0,12.0,12.0,,,,,11.0,11.0,0.07,1.75,1590.90909090909,28571.428571428572,,,,,29565.21739130435,29565.21739130435,,,,,,,,,,,,,,,,,2294.5065000000004,8375.2513,,,,,,,,,,,,,,,0.0,400.0,,,,,,,0.0,400.0,0.0,5443.10844,,,,,,,0.0,5443.10844,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9090.909090909085,9090.909090909085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5443.10844,,,,,,,,,,,,
sierra,AZUAY,BRACHIARIA,cultivated_pasture,0.6,8.87,0.0,0.0,,,3.0,3.0,,,,,11.0,11.0,0.6,8.87,20000.0,30000.0,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,0.0,2475.7000000000003,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sierra,AZUAY,CACAO (ALMENDRA SECA),permanent,0.5,100.0,0.0,0.0,,,41.0,41.0,,,,,11.0,11.0,0.1,200.0,192.51336898395704,2250.0,,,,,0.0,15652.17391304348,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,56.699046249999995,625.0,,,,,,,,,,,0.0,294.8350405,,,,,,,0.0,625.0,0.0,1360.77711,,,,,,,0.0,1360.77711,,,,,,,,,,,,,,,,,,,0.058823529411764705,11.33980925,0.125,65.0,0.90718474,1.5151515151515151,0.0,0.0,0.0,68.0388555,0.0,68.0388555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1360.77711,,,,,,,,,,,,
sierra,AZUAY,CAFÉ (GRANO ORO),permanent,0.03,1.5,0.0,0.0,,,6.0,6.0,,,,,11.0,11.0,0.03,0.8,340.9090909090912,954.5454545454533,,,,,15652.17391304348,15652.17391304348,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,604.7898266666667,,,,,,,0.0,604.7898266666667,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.5,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,604.7898266666667,,,0.0,22.5,,,,,,,,
sierra,AZUAY,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,0.02,6.42,0.0,0.0,,,33.0,33.0,,,,,11.0,11.0,0.02,6.42,363.63636363636397,113636.36363636349,,,,,0.0,34782.608695652176,,,,,,,,,,,,,,,,,2832.0108,6864.0084,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7559.872833333334,,,,,,,0.0,7559.872833333334,,,,,,,,,,,,,,,,,,,,,0.72,0.72,,,0.0,0.0,0.0,0.0,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7559.872833333334,,,,,,,,,,,,
sierra,AZUAY,CEBADA,transitory,1.25,1.25,0.0,0.0,0.5,1.0,3.0,3.0,,,,,4.0,10.0,0.07,1.25,545.4545454545456,1246.7532467532458,,,,,,,,,,,,,,,,,,,,,,,1447.4865,3993.7619999999997,,,72.5747792,72.5747792,,,,,,,,,,,0.0,72.5747792,,,54.431084399999996,54.431084399999996,,,0.0,199.5806428,0.0,142.85714285714286,,,,,,,0.0,142.85714285714286,,,,,,,,,,,,,,,,,,,0.96,0.96,,,,,0.0,0.0,0.0,0.0,0.0,0.96,4.870129870129871,6.233766233766229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142.85714285714286,,,,,,,,,,,,
sierra,AZUAY,FREJOL SECO (GRANO SECO),transitory,0.01,2.7,0.0,0.0,0.05,10.0,443.0,443.0,,,,,3.0,11.0,0.01,2.0,90.90909090909098,1988.6363636363626,,,,,2960.2220166512493,6956.521739130435,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,45.359237,350.0,,,,,,,,,,,0.0,283.49523125,,,25.19957611111111,52.33758115384615,,,0.0,350.0,0.0,22679.6185,,,,,,,0.0,22679.6185,,,,,,,,,,,,,,,,,,,0.5,4.0,1.0,4.5359237,,,0.0,0.0,0.0,5.0,0.0,5.0,0.181818181818182,56.818181818181756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22679.6185,0.0,6803.88555,,,,,,,,,,
sierra,AZUAY,FREJOL TIERNO (VAINA),transitory,0.01,1.0,0.0,0.0,0.05,20.0,69.0,69.0,,,,,2.0,8.0,0.01,1.5,151.51515151515164,6818.18181818182,,,,,,,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,22.6796185,635.029318,,,,,,,,,,,0.0,250.0,,,,,,,0.0,635.029318,0.0,18892.122210499998,,,,,,,0.0,18892.122210499998,,,,,,,,,,,,,,,,,,,1.0,45.359237,0.7142857142857143,0.8333333333333334,,,0.0,0.0,0.0,0.0,0.0,45.359237,0.5681818181818201,555.5555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18892.122210499998,,,,,,,,,,,,
sierra,AZUAY,GRAMALOTE,cultivated_pasture,0.5,0.5,0.0,0.0,,,2.0,2.0,,,,,11.0,11.0,0.5,1.25,10000.0,20000.0,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,0.0,2475.7000000000003,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,348.35894016000003,,,,,,,0.0,348.35894016000003,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,348.35894016000003,,,,,,,,,,,,
sierra,AZUAY,HABA SECA (GRANO SECO),transitory,0.03,0.82,0.0,0.0,0.1,5.0,64.0,64.0,,,,,4.0,11.0,0.01,1.0,127.272727272727,1515.1515151515166,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,45.359237,170.09713874999997,,,,,,,,,,,0.0,45.359237,,,181.436948,181.436948,,,0.0,181.436948,0.0,7529.633341999999,,,,,,,0.0,7529.633341999999,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1662971175166293,13.636363636363619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7529.633341999999,,,,,,,,,,,,
sierra,AZUAY,HABA TIERNA (VAINA),transitory,0.02,0.5,0.0,0.0,0.2,5.0,44.0,44.0,,,,,3.0,7.0,0.01,0.5,181.81818181818196,6818.181818181824,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,285.71428571428567,635.029318,,,,,,,,,,,0.0,453.59236999999996,,,,,,,0.0,635.029318,0.0,18914.801829,,,,,,,0.0,18914.801829,,,,,,,,,,,,,,,,,,,,,50.0,50.0,,,0.0,0.0,0.0,0.0,0.0,50.0,0.6493506493506499,68.18181818181824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18914.801829,,,,,,,,,,,,
sierra,AZUAY,LIMÓN (FRUTA FRESCA),permanent,0.18,0.18,0.0,0.0,,,1.0,1.0,,,,,11.0,11.0,0.1,0.1,4545.45454545455,4545.45454545455,,,,,13125.0,13125.0,,,,,,,,,,,,,,,,,3851.9916,8855.9988,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,72.5747792,72.5747792,,,,,,,72.5747792,72.5747792,,,,,,,,,,,,,,,,,,,0.19999999999999998,0.19999999999999998,,,,,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5747792,72.5747792,,,,,,,,,,,,
